id,LUAD_17T,LUAD_18T,LUAD_19T,LUAD_20T,LUAD_22T,LUAD_23T,LUAD_24T,LUAD_25T,LUAD_26T,LUAD_27T,LUAD_28T,LUAD_29T,LUAD_30T,LUAD_33T,LUAD_34T,LUAD_35T,LUAD_37T,LUAD_38T,LUAD_39T,LUAD_40T,LUAD_41T,LUAD_42T,LUAD_43T,LUAD_44T,LUAD_45T,LUAD_46T,LUAD_47T,LUAD_48T,LUAD_49T,LUAD_50T,LUAD_51T,LUAD_52T,LUAD_53T,LUAD_54T,LUAD_55T,LUAD_56T,LUAD_57T,LUAD_58T,LUAD_60T,LUAD_61T,LUAD_90T,LUAD_91T,LUAD_17N,LUAD_18N,LUAD_19N,LUAD_20N,LUAD_22N,LUAD_23N,LUAD_24N,LUAD_25N,LUAD_26N,LUAD_27N,LUAD_28N,LUAD_29N,LUAD_30N,LUAD_33N,LUAD_34N,LUAD_35N,LUAD_37N,LUAD_38N,LUAD_39N,LUAD_40N,LUAD_41N,LUAD_42N,LUAD_44N,LUAD_45N,LUAD_46N,LUAD_47N,LUAD_48N,LUAD_49N,LUAD_50N,LUAD_51N,LUAD_52N,LUAD_53N,LUAD_54N,LUAD_55N,LUAD_56N,LUAD_57N,LUAD_60N,LUAD_61N,LUAD_90N,LUAD_91N
Q86VM9,798625156.1,697558643.4,1016887999.0,476610225.2,801114492.5,593514514.4,860265201.9,776817566.8,258456164,628659555.3,410347952.8,211760213.1,837086798.2,582796593.2,637621990,899454493.0,822847791.4,894185235.6,952027194.8,995699405.3,882476854.8,748290522.8,535711950.0,1070125501.0,438117368.0,553285947.6,912263933.2,1198785533.0,436061288.3,643896746.3,343929812.2,989152744.2,639570295.0,618338822.0,488045515,851532106.5,619197638.0,765945907.6,673438566.3,172713490.4,666591642.0,464259814.8,224742480.6,212556898.6,117403559.4,127591932.7,263095249.0,778642755.2,145520081.8,217483059.2,114966089.8,313211242.1,370469698.7,111522513.4,199099017.0,492982366.0,244443330.6,392634513.7,375841350,668574618.5,507616272,290811935.2,292052957.0,475323120.8,404583274.9,553121227.5,262601727.2,386785021.7,378833100.8,479085070.2,554120354.9,401259791.5,392028324.5,244816859.8,571309895.6,118218861.9,229037766.0,530180737.6,398992071.1,357738833.7,258649731.4,354757261.9
Q86VP1,0.0,0.0,212659049.8,0.0,0.0,0.0,0.0,0.0,0,45167983.92,0.0,85792713.12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124939912.5,254200250.2,0.0,0.0,0.0,0.0,132692096.1,0.0,0.0,0.0,0.0,57625220.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241295146.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86VP3,159560944.6,97137606.2,99591524.93,0.0,97524498.53,0.0,161074871.9,100660127.8,0,54193983.92,49891892.14,0.0,0.0,116684148.3,230032036,136351973.3,118512881.9,239232481.6,258173912.8,134422767.9,132690290.8,58839846.11,125559112.5,254224750.2,101477292.0,0.0,124264597.6,246863907.4,130601896.1,37429955.78,113517606.1,117112820.6,0.0,0.0,85691863,78419500.94,89469727.64,48296582.52,81694544.36,119453690.4,0.0,107869988.7,0.0,0.0,109687159.4,0.0,0.0,27554944.4,95370081.81,105224379.6,0.0,98723680.65,0.0,0.0,0.0,0.0,0.0,83082053.43,0,0.0,0,0.0,0.0,0.0,0.0,102574845.5,0.0,0.0,0.0,120011423.4,0.0,116199130.5,0.0,0.0,0.0,0.0,0.0,0.0,80923842.76,0.0,0.0,0.0
Q86VP6,0.0,0.0,0.0,0.0,0.0,0.0,77823785.97,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86VQ0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86VQ1,84951822.29,189359612.4,97362724.93,116680606.3,0.0,0.0,150764871.9,187418655.6,0,53497583.92,40916392.14,83465113.12,135826756.6,0.0,116480018,0.0,0.0,121231490.8,136274056.4,268059915.8,405469982.4,0.0,0.0,0.0,204095084.0,0.0,0.0,0.0,260374442.2,66940955.78,227358212.2,0.0,175941658.0,0.0,0,75025300.94,0.0,0.0,95398344.36,0.0,122906008.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,135284228.5,83599530.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74868529.89,0.0,97895261.88,0.0,0.0,0.0,0.0,0.0,0.0
Q86VR2,1741917289.0,662222818.6,1588818949.0,775396137.8,1124253993.0,1844419212.0,2145898430.0,1121991639.0,0,2145741887.0,2429492353.0,923670639.3,447080284.9,508236893.2,913187608,908590946.4,528287027.6,766150154.0,188998456.4,571865671.6,269012921.6,640416584.4,493904937.5,783490200.4,883653760.0,837503359.5,510343570.4,841741098.5,450795388.3,309753423.1,614304724.4,722185882.4,857731995.0,1434399802.0,531540152,1049423505.0,276638855.2,520299247.5,732270377.6,422517871.2,396661925.2,141796578.7,109955540.3,765924946.5,572596837.6,130449632.7,406585373.5,1761144033.0,658488245.4,568359618.4,568917159.2,402732142.1,332387699.4,758467567.0,1010613151.0,0.0,751707291.8,727315013.6,685242600,546466114.8,414274724,276601535.2,406795175.5,374756090.6,667950533.2,512524936.5,408926420.8,1002706917.0,1218646935.0,607348493.6,467020924.0,488109691.5,951014049.0,560981719.6,515816347.7,480469447.6,265956766.0,526182430.0,569300228.4,197209877.9,287894231.4,239594154.6
Q86VS8,78390722.29,0.0,0.0,0.0,0.0,41901102.87,73983185.97,92072427.79,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,117062990.8,0.0,0.0,268105581.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53220498.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82240153.43,113076450,0.0,0,0.0,0.0,0.0,127952978.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79731942.76,0.0,0.0,0.0
Q86VW2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86VX9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64532983.92,41085092.14,0.0,0.0,0.0,0,0.0,127043181.9,0.0,0.0,144508667.9,147021660.8,68145146.11,0.0,0.0,0.0,0.0,0.0,123620403.7,130611996.1,0.0,114015406.1,118014220.6,0.0,60988120.35,87703863,76960100.94,95947827.64,47051962.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100157281.8,0.0,0.0,0.0,77276149.66,0.0,0.0,0.0,0.0,0.0,0,0.0,122759908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119657323.4,0.0,118140030.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86W10;Q8N1L4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,270189737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86W50,0.0,0.0,0.0,0.0,0.0,0.0,78232685.97,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86W56,83201722.29,0.0,0.0,0.0,0.0,0.0,80715485.97,0.0,0,0.0,0.0,0.0,64638828.32,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84380063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86W92,313789266.9,295015518.6,470372399.6,116597506.3,216640797.0,341268511.5,259179557.9,342991383.4,128356782,319304935.7,110652892.1,0.0,82531428.32,120834948.3,350717354,259862209.9,741080871.4,365425372.4,391356269.2,270193835.8,274856621.6,313368084.4,251993025.0,525108300.4,0.0,258507923.8,259011695.2,398453211.1,262591892.2,118742911.6,245816712.2,0.0,210996758.0,447379701.7,432818452,168897001.9,199189955.2,93486082.52,305266333.1,373994381.2,123234408.4,0.0,0.0,210355598.6,232279218.8,0.0,114445524.5,147540488.8,224081363.6,365670138.8,117953689.8,111567380.7,136103849.7,100891213.4,107607358.5,129148491.5,113944765.3,86250053.43,131309150,132894403.7,125683608,139895967.6,141407378.5,286368290.6,263050216.6,217099991.0,259103127.2,370117861.7,255032567.2,234872846.8,212224731.0,241412961.0,265871083.0,313116189.7,162557231.9,221427323.8,128327883.0,342147122.6,318931328.3,241083455.8,0.0,0.0
Q86WA9,0.0,0.0,102890824.9,0.0,0.0,0.0,0.0,101857127.8,0,52323683.92,0.0,0.0,0.0,115191648.3,116481018,0.0,0.0,119811790.8,130045256.4,136758667.9,134444860.8,0.0,124215232.5,126432175.1,104318192.0,130098611.9,0.0,122109503.7,131215496.1,0.0,0.0,118024420.6,86450778.99,59595820.35,87562363,82114900.94,0.0,0.0,86817444.36,0.0,123021408.4,0.0,0.0,104994949.3,110070959.4,0.0,0.0,31538844.4,0.0,0.0,0.0,0.0,76233949.66,0.0,0.0,0.0,0.0,0.0,113269450,0.0,0,133163227.6,135821178.5,0.0,0.0,103187845.5,0.0,122071173.9,123569033.6,113931323.4,49100030.97,116352030.5,0.0,75840429.89,0.0,0.0,88555883.05,87756307.55,85089042.76,0.0,0.0,0.0
Q86WB0,690056611.5,464204824.8,357185074.7,119087206.3,207397397.0,184947605.8,178794771.9,402178183.4,0,128391983.9,237374784.2,96676213.12,177169756.6,361442244.9,237983936,183792473.3,266590863.8,374190572.4,531277365.6,703382439.5,276012621.6,251975292.2,131274112.5,523390300.4,445801368.0,286300023.8,378673092.8,647530318.5,138434896.1,0.0,135064406.1,283634441.2,90326878.99,125035540.7,342220989,114651900.9,380065210.5,144905897.6,248002233.1,157342490.4,125186908.4,121179578.7,105749540.3,426186647.2,338779978.2,0.0,124094124.5,0.0,314378445.4,113181979.6,0.0,101411980.7,85014849.66,0.0,168142817.0,121505991.5,0.0,87182353.43,0,0.0,124449708,133192817.6,135964278.5,97154030.2,259819016.6,326560836.5,0.0,122400873.9,0.0,233830546.8,85288961.94,125972230.5,261531883.0,76102429.89,89427115.94,216099723.8,0.0,0.0,93306742.76,115698477.9,124840965.7,0.0
Q86WC4,0.0,0.0,0.0,0.0,0.0,71290302.87,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,134054292.2,0.0,0.0,0.0,0.0,0.0,0.0,135201896.1,0.0,126485406.1,0.0,0.0,0.0,204257726,211925801.8,0.0,89026082.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103667161.9,0.0,0.0,106951742.8,0.0,0.0,0.0
Q86WJ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86WN1,0.0,0.0,0.0,0.0,0.0,59278302.87,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,63970346.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86WP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40242892.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86WR0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86WR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88778827.79,0,0.0,0.0,0.0,0.0,0.0,0,0.0,365202135.7,117142550.8,0.0,269356135.8,133953960.8,0.0,0.0,0.0,104240392.0,0.0,0.0,0.0,0.0,42936955.78,0.0,0.0,0.0,0.0,83895263,76061500.94,87680727.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106149079.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,121555923.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97205561.88,0.0,89885707.55,0.0,0.0,0.0,0.0
Q86X02,241106366.9,0.0,197718829.8,0.0,0.0,0.0,85303885.97,0.0,0,0.0,0.0,0.0,66810428.32,0.0,0,0.0,117635621.9,0.0,0.0,135022267.9,0.0,116395592.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,74440600.94,0.0,0.0,0.0,119469790.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86X10,0.0,0.0,0.0,112736506.3,99056398.53,120571605.7,0.0,106840127.8,0,135402967.8,0.0,0.0,0.0,0.0,123753218,0.0,0.0,120033890.8,130357456.4,145488667.9,0.0,0.0,0.0,130096975.1,0.0,0.0,129625397.6,123762003.7,0.0,0.0,0.0,0.0,0.0,82372120.35,86697063,86542900.94,0.0,0.0,175663588.7,0.0,0.0,0.0,110836440.3,241415898.6,0.0,0.0,0.0,95033344.4,0.0,107933979.6,0.0,104380680.7,90404849.66,0.0,95202358.51,0.0,0.0,98533253.43,117007150,0.0,126263508,0.0,136854578.5,85917630.2,128772458.3,115448645.5,131822173.6,0.0,126901033.6,0.0,0.0,120016730.5,247640383.0,197645859.8,0.0,102150861.9,87077283.05,213722215.0,93768742.76,120443877.9,0.0,123166777.3
Q86X24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,67885228.32,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86X27,84541722.29,0.0,0.0,0.0,0.0,0.0,151685771.9,0.0,0,50848883.92,0.0,0.0,138561156.6,118184848.3,0,0.0,0.0,120480690.8,128469156.4,0.0,133994460.8,127808892.2,124708312.5,127833075.1,107820992.0,0.0,0.0,124501003.7,0.0,0.0,232343112.2,115670930.6,184340058.0,60683920.35,86962763,0.0,0.0,0.0,90001644.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86X29,172725944.6,630568737.2,725080949.4,363316318.9,369558595.5,45791702.87,316165457.9,207451255.6,0,309810951.7,188182676.4,155322213.1,220871856.6,392971744.9,513694572,231783009.9,145651181.9,389369872.4,141207456.4,993983475.3,419699382.4,60664146.11,521172190.0,273432950.2,356038176.0,533679547.6,251838195.2,135101003.7,1088618439.0,202222911.6,253548212.2,383995261.8,180580458.0,297254861.0,334687589,585634704.6,220169255.2,202154165.0,94606344.36,531047061.6,385892325.2,243874357.4,0.0,108327449.3,0.0,247035465.4,0.0,175712433.2,99771481.81,108729579.6,114287989.8,99800780.65,90050849.66,112567513.4,86870058.51,381311344.5,467994561.2,283055360.3,481093300,0.0,0,134431967.6,408593935.5,269271590.6,132441058.3,317031936.5,262109347.2,377590221.7,506886434.4,888424163.8,143776461.9,373865091.5,249328683.0,261884989.7,168047331.9,226300123.8,284190449.2,201676315.1,165138485.5,232895555.8,130364265.7,0.0
Q86X53,241415644.6,93752806.2,0.0,0.0,0.0,0.0,0.0,0.0,0,64224983.92,44681892.14,0.0,0.0,0.0,0,81014736.64,0.0,0.0,260246812.8,0.0,0.0,86686146.11,0.0,126564275.1,0.0,0.0,0.0,0.0,0.0,52546955.78,116308906.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86X95,105687822.3,0.0,0.0,0.0,149784398.5,0.0,0.0,0.0,0,53472183.92,0.0,97863213.12,0.0,116765248.3,0,74416736.64,0.0,0.0,0.0,0.0,0.0,65530146.11,0.0,131690275.1,0.0,0.0,0.0,121347663.7,130115196.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116227265.3,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,124823273.9,128815133.6,150803623.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86XA9,0.0,0.0,0.0,0.0,0.0,49228702.87,0.0,0.0,0,0.0,0.0,0.0,78839428.32,116478548.3,0,74686736.64,0.0,120247590.8,0.0,139497267.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58326320.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115321523.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86XD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86XK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86XL3,0.0,0.0,0.0,0.0,0.0,50978302.87,0.0,0.0,0,49246183.92,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129570846.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41890030.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86XN8,0.0,91809506.2,106693824.9,0.0,0.0,44000002.87,0.0,93316727.79,0,61296983.92,0.0,0.0,0.0,0.0,114784218,0.0,0.0,118183190.8,127987456.4,139490767.9,133568360.8,62219246.11,0.0,0.0,0.0,0.0,0.0,122611703.7,131123296.1,0.0,0.0,0.0,0.0,65420120.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86XN8;Q6ZN04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86XP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
